ID,名称,lon,lat,房价,tese,城区名,地址,建筑年代,geometry,街道,县,市,省
2ad1d2feb743c36187606f9f69f945ca,广厦鑫苑,116.666994,40.12245,32463.0,交通出行$顺2路公交车直达顺义地铁站，924路公交车到达通州，步行即可到达公交站。$$小区介绍$广厦鑫苑建成于2003年，位于顺义区石园街道的北部，东临石园小市场，西临顺通路，北临顺平路。小区板楼住宅多、人口密度适中、门店较多、交通便利等特点。$$周边配套$小区北边500米有顺义公园，老人可带小孩儿游玩散步，东南200米有石园菜市场，向南1.5公里有鑫海运通大卖场和美廉美，配套十分齐全。,顺义小区,(顺义顺义城)石园北区,2003,POINT (116.666994 40.12245),光明街道,顺义区,北京市,北京市
c4911b2fefc804f3731a143485131176,蓝光云鼎,116.385769,39.841379,47080.0,交通出行$房子在14路、70路公交车总站南侧，还有途经公交车485路，511路可以直达市里，出行便利；距离公益西桥地铁站800米（高德地图）$$周边配套$小区配套成熟，北侧50米就是新荟城购物商场，工商银行，农业银行，邮政储蓄银行等。小区向西600米即到四号线地铁公益西桥站（数据来自百度地图）。$$适宜人群$需要全款购买，朝向好适合各阶段人群选择，配套齐全，交通便利。,丰台小区,"(丰台马家堡)蓝光云鼎, 马家堡路180号院",2011,POINT (116.385769 39.841379),大红门街道,丰台区,北京市,北京市
dd62fe598961c32ba7ae8ad3cff03137,葛布店北里,116.66424,39.899598,42415.0,交通出行$出行方便，步行到八通线九棵树城铁站670米（来源于百度地图），门口有991等多条公交路线，出行方便$$小区介绍$葛布店北里社区是一个成熟社区，南侧有九棵树地铁站，广渠路东延市政府快速路，京通罗斯福和家乐福；北侧有潞河医院，通州运河商务区。配套能够满足客户的日常购物和出行的需求。$$周边配套$葛布店北里社区是一个成熟社区，南侧有九棵树地铁站，广渠路东延市政府快速路，京通罗斯福和家乐福，北侧有潞河医院，通州运河商务区。配套能够满足客户的日常购物和出行的需求。$$适宜人群$房子板楼二层，楼层好，视野开阔，采光充足，适合2-3代人居住，面积大，空间分布合理。,通州小区,(通州果园)葛布店北里,1981,POINT (116.66424 39.899598),中仓街道,通州区,北京市,北京市
be9529a84f1fddbb5f6c101e496df851,新街口西里一区,116.376346,39.951025,122265.0,交通出行$出小区往南280米就是4号线新街口地铁口，北390米就是2号线积水潭地铁口，公交也是四通八达（数据来源于百度地图） 交通方便，出小区西门就是公交车站508路，出小区北门积水潭地铁站，积水潭地铁站是2号线，一站地到西直门地铁站，4号线，13号线，2号线$$小区介绍$小区是04年建成，在普通住宅小区里年代是比较新的；小区共计6栋楼，都是6层板楼；密度低；楼与楼之间都是绿化带；小区有地上停车位，功能配备齐全。离新华百货物美大卖场、新街口百货，积水潭地铁都比较近$$周边配套$1.此小区配套齐全，距离新华百货，物美百货300米，购物方便。2.交通四通发达，地铁线2号线4号线13号线，公交线路多。3.东南西北各一所三甲医院，积水潭医院，人民医院，北大医院，火箭军医院，就医方便。4.公园水系多，有西海和后海公园，北海公园$$适宜人群$配套成熟，新华百货、物美大卖场逛街购物方便，人民医院，积水潭医院，火箭军总医院，就医方便。,西城小区,(西城新街口)新街口西里一区,2003,POINT (116.376346 39.951025),德胜街道,西城区,北京市,北京市
525d4b1810d56d7f39963bbc0b232bf9,金惠园三里南区,116.333471,39.777104,44642.0,交通出行$金惠园三里南区四周街道宽，车流少不会堵车。小区距离4号线高米店北站直线500米，驾车到京开高速、南五环方便快捷，小区出东门有公交车站，您可以乘坐：456路、大兴西环线内环/外环等，出行方便。 绿色出行有：小区东门口的公共自行车站，交通方式多种多样。$$小区介绍$金惠园三里南区由天恒开发，地理位置闹中取静，夏天可以开窗睡觉，是大兴新城成熟社区。夏天绿树成荫，鲜花盛开。小区停车位充足，停车免费。市政集中供暖，物业费1.23元。生活成本低，小区是六层板楼没电梯，公摊小。四周大型社区环抱，配套成熟，适宜居住。$$周边配套$金惠园三里南区配套设施齐全，位于绿地缤纷城和宜家荟聚这两大商圈交汇处，居家生活便利。出小区南门即是滨河公园、翡翠公园，东边有物美大卖场，社区北边香园路有在建的香园金街大型底商。$$适宜人群$孕婴老幼：本房是业主一首的房子，小区正在改造中，房子临着小的公园，人文环境好！ 首付不高：贷款方式不限，适合首付不高的人群！ 家有老人：楼层较低，配套齐全，有菜市场，公园，距离在建的北大医院1000米！,大兴小区,(大兴高米店)兴和街金惠园三里南区,1997,POINT (116.333471 39.777104),西红门地区,大兴区,北京市,北京市
1d47a21303c516191ffae1e0278ed5b2,泰禾北京院子,116.535029,40.061719,89430.0,交通出行$小区位于孙河板块，东侧是京密路和机场高速，西侧是京承高速，南侧是京平高速，北侧是天北路。$$小区介绍$北京院子由29栋中式建筑组成，主要产品有平层、上下叠，联排，独院，共计280套，叠拼和平层138套，联排48套，独院94套。叠拼和平层为精装修交房，联排及独院为毛坯交房，2015年10月份收房，物业自持，物业费洋房5.98元/月，别墅8.8元/月。新中式风格院落。$$周边配套$小区南侧为奥特莱斯购物广场，北侧为中粮祥云国际生活区，西北侧为沙子营湿地公园，南侧有10万平米的湖景公园和30万平米的商街，整个孙河区域综合密度不高，全部别墅产品，圈层高且一致，适宜居住$$适宜人群$朝阳区置业，精装拎包入住，想要三居 客厅大，考虑平层，想要居住环境的买家,朝阳小区,(朝阳中央别墅区)顺黄路8号院,2014,POINT (116.535029 40.061719),孙河地区（乡）,朝阳区,北京市,北京市
3392fc217521fae9228ea37bca74aa96,和泰园,116.449152,39.978307,95525.0,交通出行$轨道交通可乘坐地铁十号线太阳宫站，十号线十三号线交汇站芍药居站，自驾出行可通过区域内道路串联北三环四环，京承高速机场高速，区域内人口密度低，不堵车$$小区介绍$位于太阳宫 人口密度低 交通便利 坐拥三四环间绿带，和泰园是居住型商品房社区 小区管理完善适合改善型，养老都可以$$周边配套$【银行介绍】 有农业银行、招商银行、工商银行、交通银行、中国银行等方便理财、取现； 【医院介绍】 中日友好医院、望京医院、煤炭总医院、太阳宫社区医院； 【配套商场】 凯德MALL商场、爱琴海、凤凰汇、比如世界。$$适宜人群$位于太阳宫 人口密度低 交通便利 坐拥三四环间绿带，和泰园是居住型商品房社区 小区管理完善适合改善型，养老都可以,朝阳小区,(朝阳太阳宫)西坝河北里,2001,POINT (116.449152 39.978307),太阳宫地区（乡）,朝阳区,北京市,北京市
73397e938d380ac1665e1f587d7bccdc,天元小区,116.646425,39.899011,41665.0,交通出行$地铁有八通线果园站，公交线路较多，小区门口有公交668、669、807 、924，早晚高峰走京通快速专用通道直达国贸和北京站，途经八王坟和大北窑，交通方便，小区南门就是广渠路已通车，直到四环。距离果园地铁633米（此信息来源于百度地图）$$小区介绍$小区是2001年建成，整个小区以板楼为主，密度低，环境也不错。$$周边配套$医院：北京中医药大学东直门医院（三级甲等 公立） 商场：万达广场（1000米），苏荷时代广场（50米），苏荷奥特莱斯（50米），物美大卖场（50米），李老社区（50米） 银行：中国银行（50米），中国农业银行（50米），交通银行（70米）$$适宜人群$此房适合刚需客户，交通出行，购物生活方便，适合坐公交地铁或者开车上班的客户。,通州小区,(通州果园)杨庄南里,1998,POINT (116.646425 39.899011),北苑街道,通州区,北京市,北京市
ddc74c7b8891b32a4768e59e6b603075,毛纺厂南小区,116.346988,40.035114,80656.0,交通出行$小区门口东侧800米是清河公交站，西侧是五彩城公交站，东侧800米有G6高速辅路，京藏高速。$$小区介绍$毛纺厂南小区，位于西北五环外，直线距离800米，清河中街和毛纺路交叉路口东南角，与万象汇一路之隔，小区属于成熟社区，原来毛纺厂的福利分房，小区配套齐全，生活便利。小区物业是燕海物业，物业费1.05元。小区一共34栋住宅楼，有娱乐健身广场。$$周边配套$小区西侧是大型的万象汇（原名五彩城）购物商场，集购物、餐饮、娱乐休闲、儿童、运动、益智六大主题于一体；小区南侧有八家郊野公园，北侧是燕清体育文化公园；小区东侧京藏高速，西侧京新高速，开车也可以往南通过高架桥上北五环。$$适宜人群$本房楼层适中，适合大部分客户群体，家里有老人和孩子都方便上下楼。,海淀小区,"(海淀清河)清河毛纺路16号院, 清河安宁庄南路北京制呢厂宿舍区, 清河毛纺路青年公寓, 清河毛纺路清河毛纺小区",1975,POINT (116.346988 40.035114),西三旗街道,海淀区,北京市,北京市
ded993e89f06d964ce4b50170d9111ac,中纺东里,116.462938,39.934635,100593.0,小区介绍$北京糖厂的家属楼，自己单独一个院，管理比较不错。建成年代比较新1992年。$$周边配套$团结湖公园，朝阳医院，中国银行，建设银行，交通银行，三里屯soho，蓝岛大厦，工人体育场，国贸$$适宜人群$本小区改造后，小区地面全部重新改过，小区南门就是水果店，旁边就是饭店以及药店基本满足您的生活需求，本房是3层，合适有老人和小孩的家庭，小区环境干净整洁，管理好,朝阳小区,(朝阳三里屯)中纺东里,1956,POINT (116.462938 39.934635),麦子店街道,朝阳区,北京市,北京市
aed4bddbdadd78d72d7c7dd25a2db508,机场南路东里,116.602008,40.055731,39277.0,交通出行$小区门口有公交车站，往返顺义和地铁15号线国展站，北侧200米有850路快车直达东直门、三元桥等交通枢纽。自驾有三条高速，机场高速、京平高速、机场第二高速，进去市区方便快捷。$$小区介绍$南路东里小区位置好，小区干净整洁，离商场、公交车站近，楼间距大，板楼社区密度低，绿化好，停车车位充足，免费停车。物业是首华物业管理有限公司，物业费1.4元/月。$$周边配套$本房楼前有小花园，方散步遛弯；小区东侧有三甲医院，就医方便，小区大门口南侧有社区文化公园，方便遛弯，健身；有京客隆市场，能满足日常购物需求。小区门口有公交车站点，乘车出行方便。$$适宜人群$房子是低楼层 ， 免去爬楼的烦恼，适合一家人居住，老人孩子家庭也适合居住。,朝阳小区,(朝阳首都机场)机场南路东里,1962,POINT (116.602008 40.055731),首都机场街道,朝阳区,北京市,北京市
35c5cde3568880f0c68a8cd7a1fcef09,沸城,116.250173,39.839454,39622.0,交通出行$小区门口有多条公交车，区域内有专17路，97路，96路，310路，329路，133路，77路，452路等多条公交线路，出行方便，另乘坐专17路可直达地铁14号线大瓦窑站，自驾出行也很方便，小区南门直接可以上五环。$$小区介绍$房子是商品房社区，院内有花园，有文化健身广场等娱乐设施，小区内有双语幼儿园，高层塔板结合的电梯房，市政集中供暖，地上车位租每月150元，地下车位租每月300元，24小时保安封闭管理。$$周边配套$配套齐全：购物可以去润福霖地下商场，物美，银行有建设银行，北京农商银行，工商银行，医疗配套有卢沟桥社区医院，休闲娱乐有：悦尔斯健身房，宛平体育馆，室外篮球场，晓月苑游泳馆内含健身设施，绿堤公园，抗战雕塑园$$适宜人群$本房是业主之前自己装修的，装修不错，一直自住保持的很好，业主诚心出售，适合一家人购买，满五唯一没有个税，适合低首付人群购买。可以拎包入住。,丰台小区,"(丰台卢沟桥)晓月七里, 晓月八里",2007,POINT (116.250173 39.839454),花乡地区,丰台区,北京市,北京市
4d439537eb20f926777b4c9dff98fda5,誉天下四期,116.557775,40.061309,44259.0,"交通出行$开车出行很方便，在机场上班比较近，到机场、到机场高速、到国展都方便。$$小区介绍$誉天下位于顺义区别墅区温榆河畔,机场杨林出口1000米，誉天下分为五期。四期是17年交房，类独栋项目比其他三期的房子大17平米，面宽宽0.9米，多一个车库。$$周边配套$购物出行方便，有三家医疗机构，一家三甲医院和和睦家私人诊所。 近地铁，机场，和国际展览。 社区东侧1.2公里是天竺郊野公园，南侧为温榆河，环境优美，负氧离子含量高。",顺义小区,(顺义中央别墅区)丽来花园四区,2003,POINT (116.557775 40.061309),空港街道,顺义区,北京市,北京市
b57651b3001c087705c6eead94f8d58d,皂君庙丙4号院,116.345274,39.969075,89991.0,交通出行$小区距离北三环600米(根据百度地图显示)，开车北行直接上北三环，很方便。地铁出行，小区距离地铁13号线大钟寺站700米左右（根据百度地图显示），交通出行很方便。$$小区介绍$小区是1994年建成的，楼龄比较新，小区内部共有3栋楼，分为两个院子，中间有活动空间，有健身场所，小区门口就有便民蔬菜水果店，门口还有保安把守，出入安全。$$周边配套$小区距离大钟寺13号院比较近，有今日头条，出租也比较好出租，有公园市场,海淀小区,(海淀皂君庙)皂君庙丙4号院,1986,POINT (116.345274 39.969075),北太平庄街道,海淀区,北京市,北京市
d09f8a293569e7ed8aa44455b1a6d812,西便门内大街79号院,116.357996,39.901284,98790.0,交通出行$小区距离地铁二号线长椿街D口约680米（来源百度地图），还可以换乘公交车56路，西便门，南线阁等公交站，有53路，133路，395路，423路，夜12路等43条公交线路，交通四通八达，生活很便利！$$小区介绍$小区是成熟小区，兵器五院家属院，小区内有餐厅，本小区可以去餐厅刷卡就餐，小区楼龄从1954年到1983年，有小区环境。出小区是西便门内大街，本小区闹中取静。$$周边配套$*有两家三级甲等医院，广安门中医院350米及宣武医院876米（来源百度地图）。公园有宣武艺园，广宁公园，滨河公园，万寿公园和陶然亭公园等，广安门体育馆，*市发*市，物美*市，位置优越，看病休闲娱乐，锻炼，购物，取钱都很方便！,西城小区,(西城长椿街)西便门内大街79号院,1953,POINT (116.357996 39.901284),金融街街道,西城区,北京市,北京市
562266248565923d15c26a6089dcf1a9,天溪园,116.420275,40.041687,80891.0,交通出行$距离奥森公园415米，距离快三公交站363米，距离五号地铁北苑路北站461米，距离安立路297米，距离北苑路406米，距离五环1.2公里。*更有快速公交3，特11路，484路，596路等20多路公交（数据来自百度地图），交通便利，出行方便。$$小区介绍$房子是北辰集团开发2007年建成的，小区均为低密度别墅，本房带一个地上车位，小区环境优美，北辰信和物业是开发商自己的物业，物业费2.85管理不错，宜居小区，配套也完善，奥林匹克森林公园，商场，医院，都很方便$$适宜人群$此房是天溪园别墅区内的上叠别墅，正规4居，有天有地，适合一家三代人居住，配套完善，菜鲜果美，盒马生鲜，麦德龙等等生活配套齐全，交通方便，双主干路上五环，临5号线。,朝阳小区,(朝阳奥林匹克公园)天溪园,2006,POINT (116.420275 40.041687),来广营地区（乡）,朝阳区,北京市,北京市
2379a7279c2cd33c984cf78e30794584,第三区,116.3365287,39.88465004,54621.0,交通出行$45路，46路，414路，地铁7号线湾子站，正在建设的地铁16号线红莲南路站$$小区介绍$第三区24万㎡大都会建筑集群，由北京轻工房地产开发有限公司开发。位于北京市西客站南广场南侧，宣武区马连道胡同1号，西临马连道路，东临马连道东二号路，南临红莲南路，北侧为马连道粮库中路。项目总用地面积为93549.5㎡，地上总建筑面积159600㎡$$周边配套$家乐福，百安居，新年华购物，建设银行，京闵茶城，第三区茶叶一条街$$适宜人群$此房是50年产权的，房屋用途：办公，个人购买需要连续60个月社保或纳税，个人名下不能有房，全款买，或者公司名义买。 有燃气 地暖 集中供暖,西城小区,"(西城马连道)马连道路6号院, 马连道路8号院, 茶马街6号院, 茶马街8号院",2009,POINT (116.33652871581 39.884650039554),广安门外街道,西城区,北京市,北京市
e2ef38bd49dd0c657f304bd7f5ea4175,住总香榭8号,116.483324,39.897858,123964.0,交通出行$小区位于东三环外，东四环内，西大望路与广渠路交叉口西南角。距离国贸3.5公里，距离地铁七号线和十四号线换乘站九龙山站300米。七号线北京西站至焦化厂东西贯穿，十四号线是来广营至北京南站，南北贯穿。小区门口公交车珠江帝景站，公交车973、988、513路。$$小区介绍$小区是2017建成，共2栋楼，1号楼和2号楼，1号楼总高9层，2号楼总高7层，一梯2户，封闭式管理，24小时保安管理，市政供暖，物业费4.86元每平米，居住人群以家庭居住为主，业主大部分是在国贸，华贸，金融街上班的。,朝阳小区,(朝阳大望路)西大望路24号,2017,POINT (116.483324 39.897858),双井街道,朝阳区,北京市,北京市
c7e4c643c38c9da564b40d20f30194b4,抽屉胡同,116.437108,39.909841,104215.0,交通出行$交通方边，有地铁5号线地铁2号线    距离地铁近，小 区有停车位$$周边配套$抽屉胡同是成熟社区，配套设施完善，出行方便，满足生活所需。。,东城小区,(东城建国门外)北京站东街抽屉胡同,1960,POINT (116.437108 39.909841),建外街道,朝阳区,北京市,北京市
e1df934843ec04a120864b041858cda1,三秀涵雅,116.41305,39.963793,98755.0,交通出行$出行方便；公交往南地坛西门站，18路104、108、113、119、124、328、358、407、426、758、858、快3、特11路。地铁2号线安定门站。8号线安德里北街站，5号线和平里北街站。$$小区介绍$小区建成于2000年，2002年入住！年代新小区环境好，封闭式的物业管理，物业费2.5元每平米，供暖自供暖，燃气壁挂炉比集中供暖省钱开关自如，24小时保安值班门禁无门禁不认识无法入内，开发商：强佑地产开发。$$周边配套$3大公园，青年湖公园，柳荫公园，地坛公园，医院：安定门中医医院、和平里医院、安贞医院、煤炭医院、协和医院、中日友好医院。,东城小区,(东城安定门)青年湖北里,2000,POINT (116.41305 39.963793),和平街街道,朝阳区,北京市,北京市
71fc8026684e0b822523acb1d379f236,瀛海家园逸园A区,116.44145,39.770066,38685.0,交通出行$交通便利，小区西侧500米京台高速，北侧黄亦路100多米，距离南五环2.5公里，小区门口可坐兴15路、兴59路、兴29路、兴16路，526路，距离瀛海地铁8号线地铁站瀛海站1200米（百度地图），小区门口有公共自行车、共享单车，出行便利。$$小区介绍$瀛海家园位于大兴区瀛海镇南五环外，2014年建成入住，房本是70年产权商品房，一居室一梯三户，两居室多为一梯两户，楼间距80米-100米，有地上和地下停车位，每月100元-150元，小区里有便利店生活也很便利，物业管理好，小区种植月季等花朵，环境优美。$$适宜人群$小区社区环境好，绿植丰富，环境优美，适合老人孩子和有健身需求的人居住，社区配备健身器材,大兴小区,"(大兴瀛海)瀛海家园逸园, 瀛坤路1号院",2013,POINT (116.44145 39.770066),瀛海地区,大兴区,北京市,北京市
a70da7e90ddf9a0c64d783bc57d6ce1b,八里庄北里小区,116.504397,39.92941,61259.0,交通出行$地铁六号线十里堡站800米，下楼100米公交车站，在建3号线1公里，双地铁通行，更方便$$小区介绍$院子里总共6栋楼，4栋板楼、2栋塔楼，2019年年底社区做的改造，楼道粉刷、楼顶做了防水层。小区下水管道已换新，路面重新铺平，干净整洁。居住人群素质高，社区文化好。$$周边配套$配套齐全，以500米为半径，范围内有卜蜂莲花和首航，京捷生鲜和新金旭菜市场，生活便利，房子距离红领巾公园500米，红领巾公园不收费，环境好，工作之余是不错的休闲场所。$$适宜人群$房子适合刚需首套买房群体 首付预算有限  喜欢视野好的没有任何遮挡  房子装修好 省去一部分装修费用,朝阳小区,(朝阳石佛营)八里庄北里,1981,POINT (116.504397 39.92941),平房地区（乡）,朝阳区,北京市,北京市
742c43d808a552757346fd6633b901d6,永康胡同5号院,116.41696,39.953572,147174.0,小区介绍$小区是邮电局宿舍，24小时门卫值班，社区干净有车位，闹中取静。$$适宜人群$适合需要东城房本的客户群体，小一居室，买了可以出租，地铁安定门站300米出行方便,东城小区,(东城安定门)永康胡同5号院,1982,POINT (116.41696 39.953572),和平里街道,东城区,北京市,北京市
ef390856a8bdb2fffd2ac06266a01f13,马连洼北路1号院,116.311992,40.041582,139986.0,交通出行$小区门口有上地三街西口公交站，1000米左右有清河高铁、13号线上地地铁，开车走高速也方便$$小区介绍$本小区是当时是用工龄买的，一手业主基本上全部都是公房性质，小区一共12栋楼6栋板楼和6栋塔楼，小区比较简单全部是地上停车位，就在每栋楼的前面，地处上地西路和马连洼北路交叉的十字路口北侧，出小区门就是公交站$$周边配套$小区交通便利，配套成熟，小区南门有公交站、公园、写字楼，900米左右有华联、便利店、餐饮店、银行，营业厅等，1000米左右有医院$$适宜人群$小区位置好，属于上地科技园区，适合家里有在上地科技园区上班的客户,海淀小区,(海淀上地)马连洼北路1号院,1992,POINT (116.311992 40.041582),清河街道,海淀区,北京市,北京市
3b0383229d565cfeaa79b73d7709522d,贾家花园甲1号院,116.421366,39.859381,57683.0,小区介绍$贾家花园甲1号院建成1996年，属于公房社区，居住多以单位职工为主，小区三栋板楼，内部有健身器材，部分地上停车位，小区比较安静，适合居住！$$周边配套$小区门口*是北京汽车光彩体育馆，步行250米到达赵公口桥南公交站，有7路，特11路，820路等，小区向南800米是10号线石榴庄站，交通便利。（以上数据均来源百度地图）,丰台小区,(丰台刘家窑)贾家花园甲1号院,1996,POINT (116.421366 39.859381),方庄地区,丰台区,北京市,北京市
31dac1ab67e8460d632d3dcdf1d2f4b6,映翠居,116.665214,39.886063,38696.0,交通出行$小区步行到梨园地铁站约1300米(来自百度地图），步行约500米（来自百度地图）就是公交车站，647.372.通7.通10等多路公交，出行方便$$小区介绍$本小区是03年的社区，共有4栋居民楼，小区是正规的板楼社区，共有228户，人口密度低，居住舒适，集中供暖，民水、民电。$$周边配套$本社区位置好，交通便利，发展好。距离梨园城铁，距离环球影城，7号线地铁1500米（高德地图显示）。自驾上京通快速，京沈高速公路，广渠路方便。距离北京市政府新址4公里,通州小区,"(通州梨园)云景北里, 云景西里(南区)",2003,POINT (116.665214 39.886063),玉桥街道,通州区,北京市,北京市
fd808a1db623ea9b2852adaf29bdabb7,泥洼路30号院,116.307935,39.865544,59319.0,周边配套$配套齐全，有亿潼隆丰益购物商城，地下两层商场，路通菜市场，北京莱纳金唐大型商场，庄怡公园，丰益公园，解放军307医院$$小区介绍$小区是单独一栋楼，有车位，出租的，已经做完改造，门禁和楼道粉刷，外墙贴保温层。,丰台小区,(丰台丽泽)泥洼路30号,1994,POINT (116.307935 39.865544),太平桥街道,丰台区,北京市,北京市
82cb6b6f337e4228f655c4292c8e1df4,新建宫门11号院,116.293236,39.996999,102080.0,小区介绍$2000年建成，东北向精装修两居，看房方便，颐和园公园500米，区政府，区财政局和区种子站的福利分房一栋楼，临新建宫门路。$$周边配套$颐和园公园新建宫门居距小区南门150米，海淀公园距 小区1000米，万柳柳浪高尔夫球场1000米，西苑医院直线距离1200米，工商银行 ，邮政储蓄距离1200米，麦德龙supermarket 距离1300米。,海淀小区,(海淀颐和园)新建宫门11号院,2000,POINT (116.293236 39.996999),青龙桥街道,海淀区,北京市,北京市
c4fe4dfc8315a33bf267c13886cc90dd,阜光里小区,116.328654,39.932955,89331.0,交通出行$这个房子距离九号线白堆子地铁100米，出行便利，公交有快4，龙泉西公交站始发站，终点站是阜成门。121路，南坞---阜成门内，61路，天香颐北里---阜成门内，56路定慧桥南---大观园公交场站，10路航天桥东--南菜园，运通106线等多条线路，出行便利$$小区介绍$本小区由中建总公司，华夏银行，神华集团，京发投几个单位合建而成，98年的楼龄，物业是中建物业。小区24小时门卫管理，安全有保障，小区没有固定停车位，先到先停，没有停车费。$$周边配套$出门南行300米是玉渊潭公园，平时晚上散心散步的好去处，小区后边是海军总医院，东边有钓鱼台国宾馆，为您的人身安全保驾护航，平时购物往北走400米是美廉美和永辉，房子楼下有健身器材，平时可以锻炼身体,海淀小区,(海淀甘家口)阜光里,1995,POINT (116.328654 39.932955),展览路街道,西城区,北京市,北京市
46e146dbb833f259c3f616640da539ea,翠谷玉景,116.251126,39.923321,58980.0,交通出行$此小区出门南侧有公交站专11，起始站是本小区翠谷玉景苑，终点站是鲁谷公交总站，途经地铁1号线玉泉路站。$$小区介绍$此社区是2004年的社区，钢混结构，建工集团开发，建工物业，管理好，停车有地下和地上停车位，可租可售。小区12栋板楼楼，共1074户，居住环境舒适。小区物业管理严格，24小时保安，刷卡进小区，小区绿化好，有配套的公园和健身场所，还有配套公立幼儿园。$$周边配套$小区配套齐全，成熟商圈；有物美，永辉，阳光星期八公园，北京国际雕塑公园，301解放军总医院，航天医院，武警总医院，建设银行，农业银行，万达广场，生活方便。,石景山小区,(石景山玉泉路)翠谷玉景苑,2004,POINT (116.251126 39.923321),田村路街道,海淀区,北京市,北京市
990b220602e7302421558a6c9aacef1a,西辛南区,116.648422,40.137571,37524.0,交通出行$小区南门口有地铁15号线石门站，从俸伯开往清华东路，小区西门口有915路公交车，从东直门开往东大桥，也有多路公交车顺2，顺13等多路车，交通出行便利。$$小区介绍$西辛南区是成熟小区，内部有免费停车位。物业费0.55元，集体供暖16.5元/平米，生活交通成本便利。 小区生活气息浓厚，生活成本低，集中供暖，免费停车，车位充足。$$周边配套$小区位于顺义城区，西侧有卧龙公园---公园里可跑步健身，划船嬉戏，亲子活动，喂养动物等，是休闲娱乐的好去处；小区门口还有工商银行，邮政储蓄，大鸭梨酒店，全聚德等为您生活提供便捷。$$适宜人群$首付不高，付款方式都可以接受，付款方式好的话能商量，适合直接买的刚需客户，中间层，有老人小孩也能接受。,顺义小区,(顺义顺义城)西辛南区,1991,POINT (116.648422 40.137571),胜利街道,顺义区,北京市,北京市
760b458a7b20520c0503907c5fb75a19,春季星空,116.368607,39.848997,75635.0,交通出行$公交车站有特8路，88路，72路，646路，377路等多路公交车，到地铁4号线和10号线角门西站步行距离893米（数据来源于百度地图）。$$小区介绍$春季星空是玺萌置业开发的纯商品房社区，2004年建成，小区是低密度6层板楼花园洋房社区，两居室主力户型为82平米东北或者西北的两居室，三居室主力户型为119-128平米的三居室户型，小区共计11栋板楼，布局合理，绿化在30%左右。$$周边配套$春季星空小区有美廉美、家乐福、凯德Mall、华联等，电影院、多家银行，高、中档餐厅，地铁有4.10.19号线，多条公交线路，出行便捷，生活方便。,丰台小区,(丰台草桥)镇国寺北街甲6号院,2004,POINT (116.368607 39.848997),马家堡街道,丰台区,北京市,北京市
d56904db0b2c8db618ff843a3e9fd51f,右安门西街,116.366352,39.876062,117356.0,"交通出行$多条公交线路四通八达958.59.48.88,122，步行1.5公里地铁4号线陶然亭站，地铁19号线景风门站即将开通，为您绿色环保出行，保驾护航。$$小区介绍$房子是物资部的单位宿舍，居住人群都是单位的员工，人员简单，人文素质高。房子是单独的两栋楼一个院子。小区门口有24小时门卫.$$周边配套$出本小区往西走500米可以到达大观园公园，往南走过一条小马路可以到达滨河公园，跑步，休闲，遛弯十分方便，往东走800米有商场，购物，餐饮，电影院，菜市场，银行，一应俱全，门口多条公交线路958.59等四通八达为您绿色出行保驾护航。",西城小区,(西城右安门内)右安门西街,1974,POINT (116.366352 39.876062),白纸坊街道,西城区,北京市,北京市
3b3e0287ab141bbfeb1607ffc3067e29,金隅山墅,116.246906,39.928981,90019.0,交通出行$小区门口有快4，门头沟至阜成门，途经海淀五路居地铁，专110，途经玉泉路地铁口，小区往南1.5公里（该距离来源于百度地图）是长安街，小区北侧就是阜石路，阜石路高架连接西四五环，交通便捷$$小区介绍$金隅山墅小区是金隅集团2008年建成，地处田村山麓，邻阜石路，北望中关村，东眺金融街，小区是金隅嘉业物业，物业管理严格，封闭式管理，小区24小时保安值班，小区环境幽美，安静。$$周边配套$小区有京粮广场，万达广场，翠微大厦。医院是301医院，武警总医院，空军总医院。小区西侧是砂石场公园，小区的东侧星期八公园，生活配套齐全。$$适宜人群$本房适合三代同堂，采光充足，位于园区中间，功能分区合理，相互不打扰。,海淀小区,(海淀玉泉路)柳明家园,2008,POINT (116.246906 39.928981),田村路街道,海淀区,北京市,北京市
d74874a281749118b57406118c840ad4,塔院小区,116.365562,39.982896,106829.0,交通出行$塔院小区，北医三院南侧，小区南北门均有多路公交车通行，21路，94路，47路，331路，484路等，出行方便，本房距离10号线西土城站约940米（数据来源于腾讯地图），小区出行便利，生活便利。$$小区介绍$小区位于北三环和四环之间，是配套成熟的公房社区，小区内绿化好，道路平整干净，物业管理认真负责，内部有幼儿园，养老院，便利店，菜市场，早餐铺，健身器材，小区内部车位充足，停车方便，日常生活便利。$$周边配套$小区南侧通过天桥即为免费的元大都遗址公园，环境优美，春有百花秋有月，夏有凉风冬有雪。北侧是北医三院，多路公交线路，出行便利，本房东侧距离翠微百货步行约500米（数据来源于百度地图），小区内部有菜市场，水果店等可满足日常生活所需。$$适宜人群$小区边配套齐全，公园，医院都仅有一街之隔，小区停车方便，近地铁，适合老中青各个年龄段,海淀小区,"(海淀牡丹园)塔院朗秋园, 塔院晴冬园, 塔院消夏东里, 塔院消夏园, 塔院迎春园",1984,POINT (116.365562 39.982896),花园路街道,海淀区,北京市,北京市
